pmc_id,pmc_url,title,doi,pmid,journal,year
PMC4419356,https://pmc.ncbi.nlm.nih.gov/articles/PMC4419356/,TREM-2 promotes macrophage survival and lung disease after respiratory viral infection,10.1084/jem.20141732,25897174,The Journal of Experimental Medicine,2015
PMC4425867,https://pmc.ncbi.nlm.nih.gov/articles/PMC4425867/,Preventive methylene blue treatment preserves cognition in mice expressing full-length pro-aggregant human Tau,10.1186/s40478-015-0204-4,25958115,Acta Neuropathologica Communications,2015
PMC4434707,https://pmc.ncbi.nlm.nih.gov/articles/PMC4434707/,Structural basis of human γ-secretase assembly,10.1073/pnas.1506242112,25918421,Proceedings of the National Academy of Sciences of the United States of America,2015
PMC4452757,https://pmc.ncbi.nlm.nih.gov/articles/PMC4452757/,"Effects of Hormone Therapy on Cognition and Mood in Recently Postmenopausal Women: Findings from the Randomized, Controlled KEEPS–Cognitive and Affective Study",10.1371/journal.pmed.1001833,26035291,PLoS Medicine,2015
PMC4460904,https://pmc.ncbi.nlm.nih.gov/articles/PMC4460904/,Microglial internalization and degradation of pathological tau is enhanced by an anti-tau monoclonal antibody,10.1038/srep11161,26057852,Scientific Reports,2015
PMC4462565,https://pmc.ncbi.nlm.nih.gov/articles/PMC4462565/,Structural Insight into an Alzheimer’s Brain-Derived Spherical Assembly of Amyloid β by Solid-State NMR,10.1021/jacs.5b03373,25938164,Journal of the American Chemical Society,2015
PMC4466750,https://pmc.ncbi.nlm.nih.gov/articles/PMC4466750/,A survey of human brain transcriptome diversity at the single cell level,10.1073/pnas.1507125112,26060301,Proceedings of the National Academy of Sciences of the United States of America,2015
PMC4468790,https://pmc.ncbi.nlm.nih.gov/articles/PMC4468790/,Antisense RNA foci in the motor neurons of C9ORF72-ALS patients are associated with TDP-43 proteinopathy,10.1007/s00401-015-1429-9,25943887,Acta Neuropathologica,2015
PMC4469461,https://pmc.ncbi.nlm.nih.gov/articles/PMC4469461/,Associations between Potentially Modifiable Risk Factors and Alzheimer Disease: A Mendelian Randomization Study,10.1371/journal.pmed.1001841,26079503,PLoS Medicine,2015
PMC4469799,https://pmc.ncbi.nlm.nih.gov/articles/PMC4469799/,Mendelian randomization with invalid instruments: effect estimation and bias detection through Egger regression,10.1093/ije/dyv080,26050253,International Journal of Epidemiology,2015
PMC4471283,https://pmc.ncbi.nlm.nih.gov/articles/PMC4471283/,d-serine levels in Alzheimer's disease: implications for novel biomarker development,10.1038/tp.2015.52,25942042,Translational Psychiatry,2015
PMC4479012,https://pmc.ncbi.nlm.nih.gov/articles/PMC4479012/,Ferritin levels in the cerebrospinal fluid predict Alzheimer's disease outcomes and are regulated by APOE,10.1038/ncomms7760,25988319,Nature Communications,2015
PMC4489356,https://pmc.ncbi.nlm.nih.gov/articles/PMC4489356/,Induction of a common microglia gene expression signature by aging and neurodegenerative conditions: a co-expression meta-analysis,10.1186/s40478-015-0203-5,26001565,Acta Neuropathologica Communications,2015
PMC4490410,https://pmc.ncbi.nlm.nih.gov/articles/PMC4490410/,Parkinson-causing α-synuclein missense mutations shift native tetramers to monomers as a mechanism for disease initiation,10.1038/ncomms8314,26076669,Nature Communications,2015
PMC4490565,https://pmc.ncbi.nlm.nih.gov/articles/PMC4490565/,γ-secretase directly sheds the survival receptor BCMA from plasma cells,10.1038/ncomms8333,26065893,Nature Communications,2015
PMC4493418,https://pmc.ncbi.nlm.nih.gov/articles/PMC4493418/,A dural lymphatic vascular system that drains brain interstitial fluid and macromolecules,10.1084/jem.20142290,26077718,The Journal of Experimental Medicine,2015
PMC4495639,https://pmc.ncbi.nlm.nih.gov/articles/PMC4495639/,Viral expression of ALS-linked ubiquilin-2 mutants causes inclusion pathology and behavioral deficits in mice,10.1186/s13024-015-0026-7,26152284,Molecular Neurodegeneration,2015
PMC4498454,https://pmc.ncbi.nlm.nih.gov/articles/PMC4498454/,On the lag phase in amyloid fibril formation,10.1039/c4cp05563b,25719972,Physical Chemistry Chemical Physics,2015
PMC4518529,https://pmc.ncbi.nlm.nih.gov/articles/PMC4518529/,An integrated multi-study analysis of intra-subject variability in cerebrospinal fluid amyloid-β concentrations collected by lumbar puncture and indwelling lumbar catheter,10.1186/s13195-015-0136-z,26225140,Alzheimer's Research & Therapy,2015
PMC4520655,https://pmc.ncbi.nlm.nih.gov/articles/PMC4520655/,Increased CSF Aβ during the very early phase of cerebral Aβ deposition in mouse models,10.15252/emmm.201505026,25978969,EMBO Molecular Medicine,2015
PMC4522109,https://pmc.ncbi.nlm.nih.gov/articles/PMC4522109/,Colony-stimulating factor 1 receptor inhibition prevents microglial plaque association and improves cognition in 3xTg-AD mice,10.1186/s12974-015-0366-9,26232154,Journal of Neuroinflammation,2015
PMC4530583,https://pmc.ncbi.nlm.nih.gov/articles/PMC4530583/,Conserved epigenomic signals in mice and humans reveal immune basis of Alzheimer’s disease,10.1038/nature14252,25693568,Nature,2015
PMC4541289,https://pmc.ncbi.nlm.nih.gov/articles/PMC4541289/,A Practical Guide to Immunoassay Method Validation,10.3389/fneur.2015.00179,26347708,Frontiers in Neurology,2015
PMC4549621,https://pmc.ncbi.nlm.nih.gov/articles/PMC4549621/,Molecular basis for mid-region amyloid-β capture by leading Alzheimer's disease immunotherapies,10.1038/srep09649,25880481,Scientific Reports,2015
PMC4550814,https://pmc.ncbi.nlm.nih.gov/articles/PMC4550814/,Developmental regulation of tau splicing is disrupted in stem cell-derived neurons from frontotemporal dementia patients with the 10 + 16 splice-site mutation in MAPT,10.1093/hmg/ddv246,26136155,Human Molecular Genetics,2015
PMC4551905,https://pmc.ncbi.nlm.nih.gov/articles/PMC4551905/,Why weight? Modelling sample and observational level variability improves power in RNA-seq analyses,10.1093/nar/gkv412,25925576,Nucleic Acids Research,2015
PMC4557123,https://pmc.ncbi.nlm.nih.gov/articles/PMC4557123/,Breaking immune tolerance by targeting Foxp3+ regulatory T cells mitigates Alzheimer's disease pathology,10.1038/ncomms8967,26284939,Nature Communications,2015
PMC4575383,https://pmc.ncbi.nlm.nih.gov/articles/PMC4575383/,FTD/ALS-associated poly(GR) protein impairs the Notch pathway and is recruited by poly(GA) into cytoplasmic inclusions,10.1007/s00401-015-1448-6,26031661,Acta Neuropathologica,2015
PMC4576858,https://pmc.ncbi.nlm.nih.gov/articles/PMC4576858/,Prosaposin facilitates sortilin-independent lysosomal trafficking of progranulin,10.1083/jcb.201502029,26370502,The Journal of Cell Biology,2015
PMC4586757,https://pmc.ncbi.nlm.nih.gov/articles/PMC4586757/,Forebrain microglia from wild-type but not adult 5xFAD mice prevent amyloid-β plaque formation in organotypic hippocampal slice cultures,10.1038/srep14624,26416689,Scientific Reports,2015
PMC4605443,https://pmc.ncbi.nlm.nih.gov/articles/PMC4605443/,The TREM2-DAP12 signaling pathway in Nasu–Hakola disease: a molecular genetics perspective,10.2147/RRBC.S58057,26478868,Research and reports in biochemistry,2015
PMC4608380,https://pmc.ncbi.nlm.nih.gov/articles/PMC4608380/,Neuronal uptake and propagation of a rare phosphorylated high-molecular-weight tau derived from Alzheimer's disease brain,10.1038/ncomms9490,26458742,Nature Communications,2015
PMC4610013,https://pmc.ncbi.nlm.nih.gov/articles/PMC4610013/,Autoregulated paracellular clearance of amyloid-β across the blood-brain barrier,10.1126/sciadv.1500472,26491725,Science Advances,2015
PMC4612086,https://pmc.ncbi.nlm.nih.gov/articles/PMC4612086/,Replacement of brain-resident myeloid cells does not alter cerebral amyloid-β deposition in mouse models of Alzheimer’s disease,10.1084/jem.20150478,26458770,The Journal of Experimental Medicine,2015
PMC4612091,https://pmc.ncbi.nlm.nih.gov/articles/PMC4612091/,Impact of peripheral myeloid cells on amyloid-β pathology in Alzheimer’s disease–like mice,10.1084/jem.20150479,26458768,The Journal of Experimental Medicine,2015
PMC4621881,https://pmc.ncbi.nlm.nih.gov/articles/PMC4621881/,Analysis of in vivo turnover of tau in a mouse model of tauopathy,10.1186/s13024-015-0052-5,26502977,Molecular Neurodegeneration,2015
PMC4637843,https://pmc.ncbi.nlm.nih.gov/articles/PMC4637843/,Identifying robust communities and multi-community nodes by combining top-down and bottom-up approaches to clustering,10.1038/srep16361,26549511,Scientific Reports,2015
PMC4641345,https://pmc.ncbi.nlm.nih.gov/articles/PMC4641345/,Murine versus human apolipoprotein E4: differential facilitation of and co-localization in cerebral amyloid angiopathy and amyloid plaques in APP transgenic mouse models,10.1186/s40478-015-0250-y,26556230,Acta Neuropathologica Communications,2015
PMC4647268,https://pmc.ncbi.nlm.nih.gov/articles/PMC4647268/,Qualitative changes in human γ-secretase underlie familial Alzheimer’s disease,10.1084/jem.20150892,26481686,The Journal of Experimental Medicine,2015
PMC4655341,https://pmc.ncbi.nlm.nih.gov/articles/PMC4655341/,Different definitions of neurodegeneration produce similar amyloid/neurodegeneration biomarker group findings,10.1093/brain/awv283,26428666,Brain,2015
PMC4658477,https://pmc.ncbi.nlm.nih.gov/articles/PMC4658477/,Efficient Test and Visualization of Multi-Set Intersections,10.1038/srep16923,26603754,Scientific Reports,2015
PMC4660210,https://pmc.ncbi.nlm.nih.gov/articles/PMC4660210/,ALS/FTD Mutation-Induced Phase Transition of FUS Liquid Droplets and Reversible Hydrogels into Irreversible Hydrogels Impairs RNP Granule Function,10.1016/j.neuron.2015.10.030,26526393,Neuron,2015
PMC4676162,https://pmc.ncbi.nlm.nih.gov/articles/PMC4676162/,MAST: a flexible statistical framework for assessing transcriptional changes and characterizing heterogeneity in single-cell RNA sequencing data,10.1186/s13059-015-0844-5,26653891,Genome Biology,2015
PMC4696341,https://pmc.ncbi.nlm.nih.gov/articles/PMC4696341/,Cognitive impact after short-term exposure to different proton pump inhibitors: assessment using CANTAB software,10.1186/s13195-015-0164-8,26714488,Alzheimer's Research & Therapy,2015
PMC4698281,https://pmc.ncbi.nlm.nih.gov/articles/PMC4698281/,The first NINDS/NIBIB consensus meeting to define neuropathological criteria for the diagnosis of chronic traumatic encephalopathy,10.1007/s00401-015-1515-z,26667418,Acta Neuropathologica,2015
PMC4702792,https://pmc.ncbi.nlm.nih.gov/articles/PMC4702792/,KEGG as a reference resource for gene and protein annotation,10.1093/nar/gkv1070,26476454,Nucleic Acids Research,2015
PMC4703307,https://pmc.ncbi.nlm.nih.gov/articles/PMC4703307/,ALS-Causing Mutations Significantly Perturb the Self-Assembly and Interaction with Nucleic Acid of the Intrinsically Disordered Prion-Like Domain of TDP-43,10.1371/journal.pbio.1002338,26735904,PLoS Biology,2016
PMC4709982,https://pmc.ncbi.nlm.nih.gov/articles/PMC4709982/,Increased cerebrospinal fluid soluble TREM2 concentration in Alzheimer’s disease,10.1186/s13024-016-0071-x,26754172,Molecular Neurodegeneration,2016
PMC4710020,https://pmc.ncbi.nlm.nih.gov/articles/PMC4710020/,A rapid and cost-effective method for genotyping apolipoprotein E gene polymorphism,10.1186/s13024-016-0069-4,26754117,Molecular Neurodegeneration,2016
PMC4711343,https://pmc.ncbi.nlm.nih.gov/articles/PMC4711343/,Gctf: Real-time CTF determination and correction,10.1016/j.jsb.2015.11.003,26592709,Journal of Structural Biology,2016
PMC4712774,https://pmc.ncbi.nlm.nih.gov/articles/PMC4712774/,Differential analyses for RNA-seq: transcript-level estimates improve gene-level inferences,10.12688/f1000research.7563.2,26925227,F1000Research,2016
PMC4713716,https://pmc.ncbi.nlm.nih.gov/articles/PMC4713716/,"Biochemical classification of tauopathies by immunoblot, protein sequence and mass spectrometric analyses of sarkosyl-insoluble and trypsin-resistant tau",10.1007/s00401-015-1503-3,26538150,Acta Neuropathologica,2015
PMC4721948,https://pmc.ncbi.nlm.nih.gov/articles/PMC4721948/,Evidence that the rab5 effector APPL1 mediates APP-βCTF-induced dysfunction of endosomes in Down syndrome and Alzheimer's disease,10.1038/mp.2015.97,26194181,Molecular Psychiatry,2015
PMC4726499,https://pmc.ncbi.nlm.nih.gov/articles/PMC4726499/,A Comprehensive Behavioral Test Battery to Assess Learning and Memory in 129S6/Tg2576 Mice,10.1371/journal.pone.0147733,26808326,PLoS ONE,2016
PMC4730103,https://pmc.ncbi.nlm.nih.gov/articles/PMC4730103/,Identification of Vulnerable Cell Types in Major Brain Disorders Using Single Cell Transcriptomes and Expression Weighted Cell Type Enrichment,10.3389/fnins.2016.00016,26858593,Frontiers in Neuroscience,2016
PMC4731943,https://pmc.ncbi.nlm.nih.gov/articles/PMC4731943/,"Double-blind, placebo-controlled, proof-of-concept trial of bexarotene Xin moderate Alzheimer’s disease",10.1186/s13195-016-0173-2,26822146,Alzheimer's Research & Therapy,2016
PMC4742863,https://pmc.ncbi.nlm.nih.gov/articles/PMC4742863/,ALS-associated mutant FUS induces selective motor neuron degeneration through toxic gain of function,10.1038/ncomms10465,26842965,Nature Communications,2016
PMC4750478,https://pmc.ncbi.nlm.nih.gov/articles/PMC4750478/,A global reference for human genetic variation,10.1038/nature15393,26432245,Nature,2015
PMC4751366,https://pmc.ncbi.nlm.nih.gov/articles/PMC4751366/,"Amyloid-β Receptors: The Good, the Bad, and the Prion Protein*",10.1074/jbc.R115.702704,26719327,The Journal of Biological Chemistry,2015
PMC4751451,https://pmc.ncbi.nlm.nih.gov/articles/PMC4751451/,Drosophila screen connects nuclear transport genes to DPR pathology in c9ALS/FTD,10.1038/srep20877,26869068,Scientific Reports,2016
PMC4757836,https://pmc.ncbi.nlm.nih.gov/articles/PMC4757836/,Chronic consumption of a western diet induces robust glial activation in aging mice and in a mouse model of Alzheimer’s disease,10.1038/srep21568,26888450,Scientific Reports,2016
PMC4758743,https://pmc.ncbi.nlm.nih.gov/articles/PMC4758743/,An anticancer drug suppresses the primary nucleation reaction that initiates the production of the toxic Aβ42 aggregates linked with Alzheimer’s disease,10.1126/sciadv.1501244,26933687,Science Advances,2016
PMC4762893,https://pmc.ncbi.nlm.nih.gov/articles/PMC4762893/,Antibody-based PET imaging of amyloid beta in mouse models of Alzheimer's disease,10.1038/ncomms10759,26892305,Nature Communications,2016
PMC4766375,https://pmc.ncbi.nlm.nih.gov/articles/PMC4766375/,Pharmacological targeting of CSF1R inhibits microglial proliferation and prevents the progression of Alzheimer’s-like pathology,10.1093/brain/awv379,26747862,Brain,2016
PMC4766625,https://pmc.ncbi.nlm.nih.gov/articles/PMC4766625/,Age-dependent neuroinflammation and cognitive decline in a novel Ala152Thr-Tau transgenic mouse model of PSP and AD,10.1186/s40478-016-0281-z,26916334,Acta Neuropathologica Communications,2016
PMC4770021,https://pmc.ncbi.nlm.nih.gov/articles/PMC4770021/,Automated Spatial Brain Normalization and Hindbrain White Matter Reference Tissue Give Improved [18F]-Florbetaben PET Quantitation in Alzheimer's Model Mice,10.3389/fnins.2016.00045,26973442,Frontiers in Neuroscience,2016
PMC4773891,https://pmc.ncbi.nlm.nih.gov/articles/PMC4773891/,The UK10K project identifies rare variants in health and disease,10.1038/nature14962,26367797,Nature,2015
PMC4786682,https://pmc.ncbi.nlm.nih.gov/articles/PMC4786682/,Increased amyloidogenic APP processing in APOE ɛ4-negative individuals with cerebral β-amyloidosis,10.1038/ncomms10918,26948379,Nature Communications,2016
PMC4788773,https://pmc.ncbi.nlm.nih.gov/articles/PMC4788773/,Functional Neurons Generated from T Cell-Derived Induced Pluripotent Stem Cells for Neurological Disease Modeling,10.1016/j.stemcr.2016.01.010,26905201,Stem Cell Reports,2016
PMC4793195,https://pmc.ncbi.nlm.nih.gov/articles/PMC4793195/,Mass spectrometric analysis of accumulated TDP-43 in amyotrophic lateral sclerosis brains,10.1038/srep23281,26980269,Scientific Reports,2016
PMC4793236,https://pmc.ncbi.nlm.nih.gov/articles/PMC4793236/,"C9orf72 ablation causes immune dysregulation characterized by leukocyte expansion, autoantibody production, and glomerulonephropathy in mice",10.1038/srep23204,26979938,Scientific Reports,2016
PMC4793784,https://pmc.ncbi.nlm.nih.gov/articles/PMC4793784/,Amyloid pathology and axonal injury after brain trauma,10.1212/WNL.0000000000002413,26843562,Neurology,2016
PMC4805086,https://pmc.ncbi.nlm.nih.gov/articles/PMC4805086/,Cascading network failure across the Alzheimer’s disease spectrum,10.1093/brain/awv338,26586695,Brain,2015
PMC4806222,https://pmc.ncbi.nlm.nih.gov/articles/PMC4806222/,Cerebrospinal fluid analysis detects cerebral amyloid-β accumulation earlier than positron emission tomography,10.1093/brain/aww015,26936941,Brain,2016
PMC4810302,https://pmc.ncbi.nlm.nih.gov/articles/PMC4810302/,G3BP–Caprin1–USP10 complexes mediate stress granule condensation and associate with 40S subunits,10.1083/jcb.201508028,27022092,The Journal of Cell Biology,2016
PMC4820785,https://pmc.ncbi.nlm.nih.gov/articles/PMC4820785/,Kinetic analysis reveals the diversity of microscopic mechanisms through which molecular chaperones suppress amyloid formation,10.1038/ncomms10948,27009901,Nature Communications,2016
